employee_id,age,gender,marital_status,education_level,years_of_experience,job_role,department,job_level,employment_type,work_location,reporting_manager_score,monthly_income,bonus_percentage,stock_option_level,benefits_satisfaction,performance_rating,projects_completed,average_work_hours,absenteeism_days,promotion_last_2yrs,job_satisfaction,work_life_balance,engagement_score,training_hours,internal_mobility,tenure_years,time_since_last_promotion,time_in_current_role,attrition_status
E00898,23,Female,Married,Diploma,28.5,Manager,IT,Senior,Contract,Hybrid,8.1,39814,16.34,None,4,3,7,63.0,12,Yes,1,3,45.89,22,No,14.1,25,39,Stayed
E00899,31,Male,Single,PhD,27.5,Engineer,Operations,Mid,Full-time,Remote,7.6,20708,14.72,High,2,2,3,39.8,16,No,5,1,65.05,90,Yes,7.7,12,4,Left
E00900,26,Male,Single,Bachelor,24.0,Analyst,Operations,Mid,Full-time,Onsite,6.2,38085,13.31,High,3,4,6,47.6,5,Yes,3,5,59.18,99,Yes,15.7,3,16,Stayed
E00901,31,Male,Married,PhD,15.7,Consultant,Operations,Executive,Contract,Remote,2.5,90301,14.12,None,5,1,1,33.9,19,Yes,3,3,50.81,93,Yes,2.7,35,13,Stayed
E00902,54,Male,Married,Bachelor,34.4,Manager,Sales,Senior,Full-time,Remote,2.8,109814,19.29,Medium,3,3,8,61.8,10,Yes,2,3,19.1,99,No,6.2,9,8,Left
E00903,59,Male,Single,Bachelor,20.1,Sales,Operations,Senior,Contract,Hybrid,6.3,66584,29.01,High,1,2,14,59.5,9,Yes,2,3,49.84,91,No,5.8,9,38,Stayed
E00904,34,Male,Married,PhD,7.5,HR,Sales,Senior,Full-time,Onsite,2.2,54274,26.26,Low,3,2,8,35.1,15,Yes,1,2,97.4,59,Yes,0.7,45,46,Stayed
E00905,52,Female,Single,High School,10.6,Sales,IT,Mid,Full-time,Onsite,7.5,40740,26.25,None,1,2,10,67.9,10,Yes,4,2,34.68,4,Yes,9.9,26,24,Left
E00906,57,Male,Single,Diploma,24.4,Manager,Finance,Executive,Contract,Remote,2.9,93395,21.1,Low,3,4,6,53.6,3,No,4,5,44.65,6,No,19.3,51,50,Stayed
E00907,45,Female,Single,High School,32.4,Sales,Finance,Senior,Contract,Hybrid,9.2,36955,0.53,Low,1,4,4,61.9,18,No,3,1,85.73,52,Yes,0.8,14,44,Stayed
E00908,36,Male,Married,High School,6.7,HR,Finance,Entry,Contract,Remote,9.1,79566,13.21,High,2,5,6,60.6,2,No,3,5,56.8,16,No,12.6,34,49,Stayed
E00909,50,Female,Single,Diploma,3.3,Manager,Sales,Senior,Full-time,Remote,3.6,59138,15.33,Medium,2,3,6,50.8,14,Yes,2,4,10.18,11,Yes,17.2,25,53,Stayed
E00910,29,Female,Single,Master,30.9,Analyst,HR,Mid,Contract,Remote,1.8,109198,25.27,Low,1,1,2,59.9,14,No,4,3,58.55,6,Yes,16.0,33,27,Left
E00911,26,Female,Married,High School,32.1,Consultant,HR,Executive,Full-time,Hybrid,6.5,100344,27.69,None,1,1,6,39.5,13,Yes,1,5,88.48,44,No,6.1,26,45,Left
E00912,50,Female,Single,High School,10.0,Sales,IT,Senior,Full-time,Remote,5.0,63725,13.55,High,5,5,2,30.9,17,Yes,3,3,72.13,82,No,3.9,3,0,Stayed
E00913,25,Male,Married,High School,13.5,HR,HR,Senior,Contract,Hybrid,2.3,97806,9.01,Low,1,1,11,43.7,9,No,2,5,78.15,35,Yes,4.7,46,37,Stayed
E00914,33,Male,Married,Master,23.3,Analyst,IT,Senior,Contract,Onsite,5.8,23372,10.12,None,4,3,2,36.1,4,Yes,5,4,13.44,17,No,7.3,11,5,Stayed
E00915,23,Male,Married,Bachelor,11.9,Engineer,Operations,Entry,Full-time,Remote,9.9,40764,17.36,None,1,1,6,69.2,5,Yes,5,3,26.13,62,No,2.5,41,3,Stayed
E00916,48,Male,Single,PhD,30.8,Analyst,Finance,Mid,Contract,Onsite,1.6,140954,8.25,None,2,3,6,66.9,11,No,5,2,62.67,22,Yes,5.8,40,43,Left
E00917,52,Female,Single,PhD,4.2,Analyst,Sales,Entry,Full-time,Remote,3.4,131200,27.32,Low,3,4,5,35.8,0,No,5,3,23.78,11,No,5.0,56,17,Stayed
E00918,57,Female,Married,Master,1.8,Analyst,IT,Entry,Full-time,Onsite,5.8,141156,12.56,Medium,2,4,14,43.8,11,No,3,2,77.85,45,Yes,19.4,22,34,Stayed
E00919,57,Female,Married,High School,7.7,HR,Sales,Mid,Full-time,Hybrid,8.1,55689,29.7,Low,4,3,6,50.4,10,Yes,4,1,30.42,79,Yes,13.6,41,15,Stayed
E00920,47,Male,Married,PhD,10.4,Engineer,Sales,Mid,Contract,Remote,1.2,84929,3.29,Medium,3,3,9,45.9,9,Yes,4,2,38.62,51,Yes,12.7,29,4,Stayed
E00921,48,Female,Single,Master,4.4,Consultant,Finance,Senior,Full-time,Remote,7.6,38222,5.64,Medium,2,4,9,58.0,1,Yes,4,5,13.75,65,No,17.7,55,3,Stayed
E00922,26,Male,Married,Diploma,2.8,Analyst,Operations,Mid,Full-time,Hybrid,2.3,117280,15.35,High,1,3,4,50.1,14,No,1,3,48.36,57,No,3.9,54,36,Left
E00923,41,Female,Married,PhD,26.6,HR,Operations,Senior,Contract,Onsite,8.5,20004,26.05,High,1,5,8,52.6,18,No,1,3,33.01,39,No,1.9,32,10,Stayed
E00924,32,Female,Married,Diploma,6.2,HR,HR,Entry,Contract,Onsite,7.2,135149,10.62,Medium,3,4,0,57.1,18,No,4,5,12.99,22,No,17.6,15,58,Stayed
E00925,31,Female,Single,High School,32.0,Consultant,Operations,Senior,Contract,Hybrid,5.1,124969,25.12,Low,5,1,4,30.9,11,No,3,3,22.05,33,Yes,7.4,41,15,Stayed
E00926,59,Female,Married,PhD,13.2,Manager,Finance,Mid,Full-time,Onsite,8.4,45473,12.76,Medium,4,4,13,30.5,18,Yes,5,4,45.32,47,No,8.0,27,22,Left
E00927,27,Female,Single,Master,23.6,Engineer,Sales,Senior,Contract,Hybrid,7.6,84614,25.59,Medium,2,1,12,37.1,3,Yes,5,3,40.81,64,No,1.1,3,50,Stayed
E00928,29,Male,Single,Bachelor,8.3,Engineer,IT,Entry,Full-time,Onsite,7.8,102283,8.32,Medium,2,1,2,58.7,11,No,4,3,87.48,49,Yes,0.8,22,3,Left
E00929,44,Female,Married,PhD,8.8,Sales,IT,Mid,Full-time,Hybrid,3.6,119413,14.16,None,4,5,13,39.6,0,Yes,2,1,37.25,60,No,14.1,54,20,Stayed
E00930,47,Male,Married,PhD,20.3,Analyst,Operations,Mid,Full-time,Hybrid,6.6,107909,8.36,Medium,2,4,7,66.8,0,Yes,3,3,47.37,72,No,13.1,5,33,Stayed
E00931,33,Male,Married,PhD,19.8,Manager,HR,Executive,Contract,Hybrid,2.3,32618,6.46,None,3,4,6,33.1,4,Yes,2,3,46.77,75,No,6.0,16,58,Left
E00932,47,Male,Single,PhD,27.0,Engineer,IT,Senior,Full-time,Hybrid,8.4,145386,12.63,Medium,5,5,11,53.2,12,Yes,2,4,63.9,30,No,4.7,53,49,Stayed
E00933,34,Male,Single,Master,26.6,Sales,HR,Senior,Full-time,Onsite,5.7,47777,10.04,Low,3,4,0,31.0,16,No,3,2,91.25,9,Yes,16.1,32,25,Stayed
E00934,39,Male,Single,Master,23.6,Analyst,IT,Senior,Contract,Remote,8.4,142046,23.61,High,5,1,8,68.9,16,Yes,3,2,70.72,93,Yes,2.1,59,43,Left
E00935,46,Male,Married,Bachelor,16.0,Manager,HR,Entry,Full-time,Onsite,2.9,149774,22.43,High,1,3,14,38.5,0,No,1,3,85.45,92,No,12.7,6,38,Stayed
E00936,54,Male,Single,Master,31.2,HR,HR,Entry,Contract,Hybrid,2.2,63010,10.76,None,5,5,12,53.5,16,Yes,1,2,26.84,49,Yes,2.5,36,26,Stayed
E00937,33,Male,Married,Master,22.0,Analyst,Sales,Mid,Contract,Remote,7.2,63564,29.77,Medium,5,5,4,68.1,1,No,5,1,85.55,8,Yes,19.6,28,11,Stayed
E00938,57,Female,Married,High School,34.7,Manager,Finance,Mid,Contract,Remote,1.5,78614,29.22,Low,5,3,0,31.2,10,No,1,1,73.01,13,No,19.7,2,19,Left
E00939,25,Female,Married,High School,28.8,Consultant,IT,Entry,Contract,Onsite,3.2,123803,27.54,None,2,1,0,50.5,17,No,2,2,36.54,84,Yes,5.8,18,44,Stayed
E00940,26,Male,Single,Diploma,2.0,Engineer,Operations,Senior,Full-time,Hybrid,9.2,95316,17.6,Low,5,3,7,51.1,13,No,3,1,90.58,59,Yes,12.9,55,35,Stayed
E00941,58,Male,Single,Bachelor,11.6,Analyst,Finance,Senior,Full-time,Hybrid,2.2,137453,12.37,Medium,4,4,2,44.1,12,No,5,3,69.85,36,Yes,0.8,46,44,Left
E00942,29,Male,Single,High School,20.2,Sales,Sales,Entry,Full-time,Hybrid,4.4,130465,9.39,High,1,3,8,56.2,4,Yes,1,2,52.1,7,Yes,7.0,29,36,Stayed
E00943,49,Female,Married,Bachelor,25.4,HR,Sales,Senior,Full-time,Hybrid,9.5,52243,0.45,Medium,1,5,7,51.7,10,No,5,4,73.4,46,No,5.1,40,39,Stayed
E00944,52,Female,Single,Bachelor,19.5,Sales,Sales,Entry,Contract,Hybrid,1.2,56885,18.95,Medium,2,2,5,40.0,12,Yes,4,3,10.61,74,No,6.2,37,23,Stayed
E00945,30,Male,Single,PhD,27.6,Analyst,Operations,Senior,Full-time,Remote,5.0,53874,16.59,Medium,3,4,14,58.2,15,Yes,1,3,39.11,71,No,8.5,50,18,Stayed
E00946,50,Male,Married,Bachelor,10.3,Engineer,IT,Senior,Contract,Onsite,8.1,107438,18.9,High,4,3,14,48.6,8,No,5,3,79.9,32,Yes,8.6,31,53,Stayed
E00947,35,Female,Married,PhD,6.8,Engineer,IT,Executive,Full-time,Onsite,9.2,19089,17.28,High,3,3,5,48.8,3,No,3,2,87.31,37,No,8.2,4,17,Left
E00948,43,Female,Single,Diploma,2.4,Manager,HR,Mid,Full-time,Onsite,7.6,33501,4.13,None,5,1,4,68.1,3,Yes,2,4,82.02,55,No,16.5,17,42,Stayed
E00949,32,Male,Married,Diploma,20.3,Sales,HR,Senior,Contract,Remote,9.0,100364,20.86,None,3,4,14,51.4,10,Yes,3,4,75.81,72,Yes,1.6,47,5,Stayed
E00950,44,Male,Single,Diploma,24.3,Sales,HR,Senior,Full-time,Remote,1.3,79751,10.81,None,4,1,1,61.4,5,No,4,4,54.78,3,Yes,6.8,49,14,Stayed
E00951,22,Male,Married,PhD,11.8,HR,Operations,Entry,Full-time,Onsite,1.9,129005,15.49,High,2,5,5,64.7,18,Yes,1,2,27.06,37,Yes,1.0,20,37,Left
E00952,58,Male,Married,PhD,21.7,Manager,Finance,Executive,Contract,Remote,7.6,145382,10.97,High,2,5,7,53.2,19,No,4,1,19.97,78,Yes,2.1,17,36,Left
E00953,42,Female,Single,Diploma,2.3,HR,IT,Executive,Full-time,Remote,7.8,131805,0.66,Medium,5,1,5,61.5,8,No,2,3,93.16,84,No,15.9,50,24,Stayed
E00954,47,Female,Married,PhD,3.9,Analyst,HR,Entry,Full-time,Onsite,6.4,46736,26.3,Medium,4,4,6,42.4,0,No,1,3,28.97,57,No,3.7,0,49,Stayed
E00955,57,Male,Married,Master,24.7,Analyst,Operations,Entry,Full-time,Remote,7.6,100253,4.46,Low,2,1,1,37.3,18,No,1,1,32.07,10,No,7.3,12,33,Left
E00956,44,Male,Married,Master,13.2,Sales,Operations,Entry,Contract,Hybrid,8.7,91619,17.47,Low,5,1,1,57.8,8,Yes,2,2,74.96,18,Yes,16.8,59,32,Stayed
E00957,22,Male,Single,PhD,23.7,Manager,HR,Senior,Contract,Onsite,5.9,120944,26.49,None,3,4,13,67.0,11,Yes,4,4,78.03,39,No,14.2,39,26,Left
E00958,36,Female,Married,PhD,29.2,Consultant,Sales,Entry,Full-time,Onsite,9.5,97051,6.64,Medium,4,5,2,31.7,6,No,3,2,46.74,73,No,4.4,11,8,Stayed
E00959,42,Male,Married,High School,29.9,Engineer,Sales,Mid,Full-time,Onsite,7.2,119822,12.36,Medium,2,2,9,60.5,10,No,2,1,16.75,63,No,19.8,40,32,Left
E00960,30,Male,Single,High School,6.4,Manager,Sales,Entry,Full-time,Onsite,5.2,89821,11.33,Low,4,1,11,31.1,1,Yes,5,5,53.6,65,No,5.7,25,58,Stayed
E00961,30,Male,Single,Bachelor,17.3,Manager,HR,Senior,Contract,Remote,4.8,146838,2.68,None,2,1,6,48.3,10,No,3,5,83.15,5,Yes,6.1,35,40,Left
E00962,31,Female,Married,Bachelor,25.8,Analyst,Operations,Mid,Full-time,Onsite,7.8,106580,12.71,Medium,2,3,7,57.1,4,Yes,1,1,89.38,24,Yes,13.2,19,16,Stayed
E00963,47,Male,Married,Bachelor,27.2,Engineer,Operations,Senior,Contract,Hybrid,6.7,135247,14.38,Low,4,4,3,46.2,15,Yes,2,1,68.52,71,Yes,14.4,14,52,Left
E00964,56,Female,Married,Diploma,27.6,Manager,IT,Mid,Contract,Remote,8.4,53756,0.8,None,2,3,10,42.0,14,Yes,2,4,71.61,57,No,11.9,47,35,Stayed
E00965,46,Male,Single,Master,8.4,Analyst,Sales,Mid,Full-time,Remote,8.0,136997,14.64,None,3,5,9,37.5,16,Yes,5,3,12.14,76,No,3.7,57,47,Stayed
E00966,47,Male,Married,Diploma,7.1,Analyst,HR,Mid,Contract,Onsite,5.7,77982,2.81,None,5,3,12,69.1,16,No,4,4,29.18,91,Yes,2.0,57,2,Stayed
E00967,32,Male,Single,PhD,20.9,Sales,IT,Senior,Contract,Remote,9.5,136785,26.77,Low,1,4,10,52.8,15,No,5,3,77.23,38,Yes,18.7,0,29,Stayed
E00968,59,Female,Single,High School,26.1,Sales,Operations,Mid,Contract,Remote,7.3,112179,19.5,Medium,4,1,13,35.1,11,Yes,5,4,57.75,60,No,7.3,45,39,Stayed
E00969,23,Male,Married,PhD,11.5,Manager,IT,Executive,Contract,Remote,2.8,107342,1.69,Low,4,1,14,31.9,10,No,4,2,62.83,74,No,17.0,12,15,Stayed
E00970,28,Male,Married,PhD,4.1,Manager,Sales,Executive,Contract,Onsite,6.6,140282,24.81,Medium,5,2,13,39.7,7,Yes,1,3,82.93,86,Yes,3.8,24,20,Left
E00971,39,Female,Single,High School,25.2,Analyst,Finance,Senior,Full-time,Hybrid,2.8,110982,10.85,Medium,3,5,5,51.5,7,No,2,4,70.25,7,Yes,10.4,10,42,Left
E00972,48,Female,Married,PhD,10.8,Sales,Sales,Executive,Contract,Onsite,6.0,87649,6.77,Medium,1,1,8,60.1,11,No,3,1,47.79,49,Yes,17.6,48,38,Left
E00973,55,Female,Married,Bachelor,6.2,Manager,Sales,Mid,Contract,Hybrid,8.1,79482,7.62,High,3,3,6,69.2,18,No,1,4,97.66,68,No,8.0,26,53,Left
E00974,48,Male,Single,High School,5.6,Engineer,HR,Entry,Contract,Remote,8.3,89541,17.93,High,4,2,14,63.4,18,No,1,2,31.76,39,Yes,0.8,49,8,Stayed
E00975,38,Female,Married,PhD,11.4,Analyst,Finance,Entry,Contract,Hybrid,6.9,26440,2.45,High,1,2,10,54.5,17,Yes,1,1,40.59,31,Yes,18.9,16,44,Left
E00976,45,Male,Single,Bachelor,20.9,Analyst,Finance,Mid,Contract,Onsite,8.0,120850,1.76,None,2,5,3,56.7,0,No,3,3,70.08,55,Yes,12.9,21,5,Left
E00977,46,Female,Married,Bachelor,12.9,Manager,Finance,Executive,Full-time,Onsite,5.3,117850,18.83,Medium,4,2,14,50.9,14,Yes,2,1,30.88,81,Yes,4.7,55,29,Stayed
E00978,28,Female,Single,Master,1.2,Manager,Operations,Mid,Full-time,Onsite,6.0,113790,29.46,None,3,4,7,47.4,15,No,1,4,44.25,72,No,15.3,28,45,Stayed
E00979,27,Female,Single,Bachelor,3.8,Manager,IT,Entry,Contract,Remote,8.9,141200,14.5,Low,5,3,13,61.4,16,No,5,2,72.22,68,No,5.3,53,45,Stayed
E00980,45,Male,Married,Diploma,10.5,Engineer,Operations,Entry,Full-time,Hybrid,5.4,40843,12.4,Medium,2,2,7,37.1,7,Yes,3,4,40.43,16,No,1.9,46,23,Stayed
E00981,54,Male,Single,High School,23.3,Analyst,Finance,Senior,Contract,Onsite,4.2,86706,28.42,High,1,1,6,43.4,9,No,4,4,15.15,6,No,0.8,37,9,Stayed
E00982,50,Male,Single,High School,3.9,Consultant,HR,Entry,Full-time,Onsite,8.2,42438,7.23,Low,4,3,4,69.1,5,Yes,2,5,60.4,34,No,0.6,11,53,Stayed
E00983,43,Male,Married,High School,19.8,Engineer,Sales,Senior,Full-time,Onsite,1.5,120267,7.22,High,5,5,14,52.9,1,No,5,2,79.31,86,Yes,2.6,38,33,Stayed
E00984,47,Male,Married,PhD,4.6,Engineer,Sales,Executive,Contract,Remote,9.6,68316,27.15,Low,5,2,9,49.9,1,No,3,1,76.86,9,Yes,9.2,43,40,Stayed
E00985,49,Male,Married,PhD,7.8,Sales,Operations,Mid,Contract,Onsite,4.1,115545,19.41,Medium,3,3,13,64.0,17,No,3,5,65.9,80,Yes,19.4,43,54,Stayed
E00986,42,Male,Single,Diploma,6.4,Analyst,Operations,Senior,Contract,Remote,6.7,140224,1.61,Medium,5,1,11,60.5,11,Yes,4,1,78.87,84,Yes,10.4,40,38,Stayed
E00987,28,Male,Single,Bachelor,2.8,Consultant,HR,Mid,Contract,Remote,7.2,28873,20.22,None,3,2,9,43.0,7,No,3,1,27.94,9,No,5.0,52,31,Stayed
E00988,38,Male,Single,PhD,23.7,Analyst,Sales,Senior,Full-time,Onsite,2.2,33039,24.6,High,1,5,5,55.0,0,No,2,3,76.06,78,Yes,15.8,9,25,Stayed
E00989,41,Female,Married,Bachelor,16.5,Engineer,Operations,Executive,Contract,Remote,8.4,32350,8.22,High,4,5,9,37.4,12,No,5,3,14.49,5,No,16.6,44,56,Stayed
E00990,41,Female,Single,Bachelor,29.2,Manager,IT,Executive,Full-time,Remote,6.1,135519,11.49,Medium,1,5,2,32.1,9,Yes,3,2,76.6,9,Yes,12.3,31,27,Stayed
E00991,43,Male,Single,PhD,3.9,Analyst,Operations,Senior,Contract,Onsite,4.0,109810,5.93,None,3,2,2,69.6,3,No,4,2,14.56,24,No,7.4,11,4,Stayed
E00992,49,Male,Married,PhD,5.5,Analyst,Operations,Senior,Contract,Onsite,8.7,142301,19.0,None,1,2,3,59.5,8,No,2,4,79.43,25,Yes,8.4,1,53,Stayed
E00993,28,Male,Single,Diploma,11.1,Manager,Finance,Executive,Full-time,Hybrid,6.6,113979,19.93,High,4,2,1,67.2,6,Yes,3,2,89.64,83,Yes,13.9,47,2,Stayed
E00994,22,Male,Married,Master,26.9,Consultant,IT,Mid,Contract,Onsite,8.1,77454,2.06,Medium,4,1,5,63.3,18,No,1,2,84.61,7,Yes,3.5,1,6,Left
E00995,53,Female,Married,High School,11.0,Consultant,IT,Executive,Contract,Hybrid,9.9,46487,20.33,High,5,5,2,47.1,9,No,1,3,41.37,37,Yes,2.5,50,21,Stayed
E00996,34,Female,Married,PhD,14.6,Analyst,HR,Mid,Full-time,Hybrid,2.2,130048,19.75,Medium,3,3,11,64.5,2,No,4,5,97.76,80,No,5.7,18,29,Left
E00997,51,Male,Single,PhD,10.9,Manager,Finance,Senior,Full-time,Hybrid,7.7,132159,1.05,High,1,3,13,61.5,17,No,1,3,56.66,82,Yes,13.1,39,27,Stayed
E00998,44,Female,Single,Bachelor,3.3,Sales,IT,Mid,Contract,Onsite,7.8,138489,16.66,Medium,5,2,1,40.3,7,No,1,2,44.13,63,Yes,7.6,53,23,Left
E00999,40,Female,Single,Master,32.9,Analyst,Finance,Senior,Full-time,Hybrid,8.9,78334,18.42,None,5,5,8,54.9,0,Yes,2,4,62.41,57,No,3.7,50,24,Stayed
E01000,53,Male,Married,PhD,19.4,Manager,Finance,Mid,Contract,Hybrid,4.7,37705,12.9,None,1,5,0,42.2,17,Yes,2,4,37.44,58,No,12.0,35,33,Left
E01001,51,Male,Married,Master,27.7,Engineer,Sales,Senior,Full-time,Hybrid,8.8,38490,27.04,High,3,2,3,39.4,6,No,5,4,26.05,33,Yes,9.2,45,26,Stayed
E01002,50,Male,Married,High School,23.2,Sales,IT,Entry,Contract,Onsite,6.8,78216,9.85,None,3,1,8,33.3,14,Yes,5,3,24.7,91,Yes,14.7,5,56,Left
E01003,50,Male,Single,Bachelor,18.2,Manager,Sales,Entry,Full-time,Onsite,1.6,98775,2.02,High,4,3,4,51.7,8,Yes,5,4,25.25,31,Yes,14.4,14,44,Left
E01004,51,Female,Single,Diploma,3.6,Analyst,Operations,Executive,Full-time,Onsite,1.3,122308,20.16,None,3,3,13,45.7,8,Yes,2,2,30.55,43,Yes,18.8,5,7,Stayed
E01005,37,Male,Single,High School,22.7,HR,Operations,Executive,Full-time,Onsite,5.3,98749,18.16,High,5,4,5,33.5,4,No,2,3,89.78,86,No,13.9,53,42,Left
E01006,40,Female,Single,Master,5.9,Consultant,Sales,Senior,Contract,Remote,8.1,113774,29.67,None,4,2,11,58.7,12,Yes,2,2,46.42,84,Yes,14.2,42,31,Stayed
E01007,39,Male,Single,Master,14.8,Analyst,Operations,Mid,Contract,Onsite,4.5,131068,6.94,Medium,2,3,3,58.9,12,Yes,1,5,10.01,10,No,3.1,1,39,Stayed
E01008,22,Female,Married,High School,22.2,Manager,Sales,Senior,Contract,Hybrid,8.7,58162,11.86,None,4,3,9,39.4,2,No,5,2,37.35,75,No,3.6,37,46,Left
E01009,35,Male,Single,Master,27.5,Sales,HR,Entry,Full-time,Onsite,5.4,101775,13.84,Medium,5,1,5,68.2,18,Yes,1,5,99.65,32,No,15.3,56,44,Left
E01010,23,Male,Married,Diploma,24.1,Sales,Finance,Entry,Full-time,Remote,1.2,108376,25.85,None,1,2,12,61.1,11,Yes,5,5,76.26,2,No,14.3,39,13,Left
E01011,49,Female,Married,Diploma,23.7,Manager,HR,Senior,Full-time,Remote,9.8,51098,12.44,None,1,2,6,62.2,16,Yes,4,1,55.35,25,No,4.9,12,1,Stayed
E01012,51,Female,Single,Master,5.6,Consultant,IT,Entry,Full-time,Remote,5.4,26493,23.16,Medium,1,3,5,30.1,3,Yes,1,1,21.46,22,Yes,4.5,21,55,Stayed
E01013,59,Female,Married,Master,12.4,Analyst,HR,Executive,Contract,Onsite,6.9,93877,4.71,Low,5,3,11,69.1,18,Yes,5,2,51.0,56,Yes,4.2,58,39,Stayed
E01014,25,Male,Single,Diploma,2.0,Sales,HR,Senior,Full-time,Remote,2.8,51061,12.29,High,4,5,5,69.6,6,Yes,3,5,67.57,83,Yes,4.2,12,23,Stayed
E01015,22,Female,Single,Master,25.3,Sales,Operations,Executive,Full-time,Remote,3.7,81575,4.65,Low,1,4,14,50.3,5,No,4,3,92.69,37,Yes,1.4,37,42,Stayed
E01016,29,Female,Married,PhD,33.4,HR,Sales,Executive,Contract,Remote,5.4,148837,28.49,None,3,3,2,69.4,13,Yes,1,3,54.28,68,No,14.0,59,2,Left
E01017,50,Female,Single,Bachelor,9.6,Engineer,IT,Executive,Contract,Onsite,8.7,25775,5.33,High,2,2,7,54.5,12,Yes,1,4,59.33,65,Yes,9.7,13,0,Stayed
E01018,24,Female,Single,PhD,3.5,HR,Operations,Entry,Full-time,Remote,1.9,139678,12.57,High,1,5,7,35.4,18,No,3,4,61.09,23,No,1.6,55,27,Left
E01019,53,Female,Married,Master,16.9,Engineer,IT,Mid,Full-time,Remote,8.0,136790,2.47,High,1,1,3,62.6,5,Yes,2,3,95.57,47,No,11.0,41,25,Stayed
E01020,31,Female,Married,Master,30.1,Sales,Finance,Mid,Full-time,Hybrid,6.2,54469,27.64,High,2,2,14,52.3,9,No,3,1,40.5,52,Yes,1.4,59,24,Stayed
E01021,31,Female,Married,Bachelor,19.5,Engineer,Sales,Mid,Contract,Hybrid,5.5,76679,18.71,Medium,3,5,7,43.7,2,Yes,2,5,87.45,47,No,13.0,53,26,Stayed
E01022,40,Female,Married,Master,2.1,Analyst,Operations,Executive,Full-time,Hybrid,8.9,126407,28.87,Low,2,2,12,39.4,8,Yes,1,2,48.82,34,No,14.0,13,9,Stayed
E01023,55,Female,Married,Bachelor,34.1,Sales,HR,Senior,Full-time,Remote,2.1,73008,1.27,Low,1,2,13,50.8,2,No,2,3,76.68,26,No,15.0,16,54,Left
E01024,54,Male,Married,Diploma,29.1,Sales,Finance,Executive,Full-time,Hybrid,9.9,32974,5.25,Medium,1,2,11,57.7,16,Yes,3,3,53.48,91,No,10.5,45,58,Stayed
E01025,44,Male,Single,Bachelor,5.0,Engineer,HR,Executive,Contract,Onsite,8.7,73271,11.4,Low,4,3,8,65.1,18,Yes,5,1,59.89,18,No,14.3,19,58,Left
E01026,49,Female,Single,Bachelor,32.3,Manager,IT,Senior,Full-time,Hybrid,3.9,125532,18.64,None,5,3,4,53.9,13,No,4,4,39.62,66,No,14.1,2,39,Stayed
E01027,53,Male,Single,PhD,16.0,Engineer,Finance,Mid,Contract,Onsite,5.1,109241,9.89,High,4,4,2,46.6,4,No,1,5,47.32,77,Yes,16.8,41,23,Left
E01028,28,Male,Married,Master,13.3,Engineer,Operations,Mid,Contract,Hybrid,1.2,131538,21.36,None,4,1,6,55.3,7,No,4,2,57.28,94,Yes,13.8,56,31,Stayed
E01029,50,Female,Single,Diploma,16.4,Consultant,HR,Mid,Contract,Hybrid,5.7,130132,4.95,None,4,1,12,49.9,14,Yes,3,1,64.39,52,Yes,1.3,26,56,Stayed
E01030,29,Female,Married,High School,29.3,Consultant,HR,Executive,Contract,Hybrid,5.9,43851,18.02,Low,4,3,3,56.1,16,Yes,4,4,43.33,55,No,4.8,4,57,Stayed
E01031,22,Female,Single,Bachelor,23.3,Analyst,IT,Executive,Contract,Onsite,9.3,65841,11.94,Medium,4,2,7,54.4,3,No,5,2,85.08,99,Yes,7.4,52,44,Left
E01032,24,Female,Married,High School,2.5,Analyst,IT,Entry,Full-time,Onsite,4.5,101327,15.25,Medium,3,2,10,69.1,9,Yes,5,2,74.72,5,Yes,4.1,58,50,Stayed
E01033,45,Female,Single,Master,33.5,Manager,Sales,Mid,Full-time,Hybrid,6.1,51869,17.09,None,5,5,10,54.9,15,No,5,1,50.64,85,No,15.1,26,10,Stayed
E01034,44,Female,Married,Bachelor,5.6,Consultant,Sales,Executive,Contract,Onsite,7.7,83131,1.8,High,5,5,2,57.6,7,Yes,3,2,76.14,24,No,5.9,36,0,Stayed
E01035,29,Male,Married,High School,26.2,HR,IT,Entry,Contract,Hybrid,6.5,23829,27.72,None,5,5,0,65.7,10,Yes,5,4,10.6,28,Yes,10.7,55,44,Stayed
E01036,58,Female,Married,PhD,22.4,Analyst,Sales,Executive,Full-time,Remote,2.4,44129,23.58,High,3,1,4,66.5,19,No,1,3,63.42,24,Yes,6.5,24,1,Stayed
E01037,24,Male,Married,High School,7.0,Analyst,HR,Executive,Contract,Remote,2.5,18551,13.27,High,3,1,5,35.6,18,No,5,4,57.29,1,No,13.7,5,14,Stayed
E01038,54,Female,Single,PhD,6.4,Consultant,IT,Mid,Full-time,Remote,2.2,64271,16.42,None,3,5,11,48.2,0,Yes,3,1,56.31,44,No,13.7,1,7,Left
E01039,49,Female,Single,Diploma,30.5,Consultant,Finance,Senior,Full-time,Onsite,3.0,122343,0.98,None,1,5,14,67.7,9,Yes,5,2,64.32,61,No,19.5,36,12,Left
E01040,29,Male,Married,Master,15.0,Manager,IT,Executive,Contract,Remote,4.0,65026,14.94,Low,5,5,8,68.4,11,No,4,3,82.22,34,No,12.5,39,25,Left
E01041,55,Female,Married,High School,23.1,Consultant,Operations,Executive,Full-time,Hybrid,7.7,75660,12.79,High,2,1,2,37.6,1,Yes,5,5,14.15,82,No,16.7,14,33,Stayed
